Accident_Id,crash_date,traffic_control_device,weather_condition,lighting_condition,trafficway_type,alignment,damage,prim_contributory_cause,num_units,Urban_or_Rural_Area,most_severe_injury,Accident_Severity,injuries_total,injuries_fatal,injuries_Serious,injuries_Slight,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
200701CP00237,01-06-2018 00:00,NO CONTROLS,CLEAR,DAYLIGHT,ALLEY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,15,7,1
200701CP00238,05-07-2022 00:00,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING STOP SIGN,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,22,7,5
200701CP00239,11/22/2016,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DUSK,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,3,11
200701CP00240,07-08-2017 00:00,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER,STRAIGHT AND LEVEL,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,3,22,7,7
200701CP00241,01-11-2020 00:00,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,19,7,1
200701CP00242,06-01-2023 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,10,5,6
200701CP00243,08-02-2018 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT ON GRADE,$500 OR LESS,UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,5,8
200701CP00244,01/14/2019,TRAFFIC SIGNAL,OTHER,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"$501 - $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,6,2,1
200701CP00245,04-07-2018 00:00,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,7,4
200701CP00246,02-09-2021 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,11,3,2
200701CP00247,02/16/2019,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,7,2
200701CP00248,08/23/2020,NO CONTROLS,CLEAR,DAYLIGHT,ALLEY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,3,Urban,NONINCAPACITATING INJURY,Slight,2,0,0,2,2,11,1,8
200701CP00249,10/13/2019,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,$500 OR LESS,UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,1,10
200701CP00250,06/21/2017,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,23,4,6
200701CP00251,11/14/2022,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,10,2,11
200701CP00252,04-08-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,14,2,4
200701CP00253,07/20/2023,UNKNOWN,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,12,5,7
200701CP00254,11/22/2019,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,0,6,11
200701CP00255,04/23/2021,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,6,4
200701CP00256,07/18/2021,STOP SIGN/FLASHER,CLEAR,DARKNESS,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT ON HILLCREST,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,21,1,7
200701CP00257,03/18/2020,TRAFFIC SIGNAL,RAIN,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,4,3
200701CP00258,04/28/2022,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,5,4
200701CP00259,09/28/2016,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",EXCEEDING SAFE SPEED FOR CONDITIONS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,4,9
200701CP00260,10/26/2017,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,2,16,5,10
200701CP00261,05/16/2020,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,0,7,5
200701CP00263,12/13/2022,TRAFFIC SIGNAL,UNKNOWN,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,"REPORTED, NOT EVIDENT",Serious,1,0,0,0,1,11,3,12
200701CP00264,12/15/2016,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,17,5,12
200701CP00265,10-11-2015 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,16,1,10
200701CP00266,11/21/2018,STOP SIGN/FLASHER,CLOUDY/OVERCAST,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,12,4,11
200701CP00267,08/30/2022,NO CONTROLS,CLEAR,DAYLIGHT,OTHER,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,INCAPACITATING INJURY,Slight,1,0,1,0,3,17,3,8
200701CP00268,09/14/2022,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,4,9
200701CP00269,05-09-2019 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,5,18,5,5
200701CP00270,06/25/2018,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,OTHER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,12,2,6
200701CP00271,01/22/2018,TRAFFIC SIGNAL,RAIN,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,1,12,2,1
200701CP00272,04/21/2021,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,15,4,4
200701CP00273,02/13/2020,STOP SIGN/FLASHER,SNOW,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Slight,5,0,0,5,4,7,5,2
200701CP00274,10-07-2017 00:00,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,14,7,10
200701CP00275,01/26/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,"REPORTED, NOT EVIDENT",Slight,2,0,0,0,1,14,6,1
200701CP00276,06-09-2021 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER LANE USAGE,5,Urban,INCAPACITATING INJURY,Slight,2,0,1,1,5,17,4,6
200701CP00277,10/23/2017,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,3,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,2,16,2,10
200701CP00278,11-08-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,13,6,11
200701CP00279,04/19/2019,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,STRAIGHT AND LEVEL,$500 OR LESS,UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,20,6,4
200701CP00280,09/21/2020,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,4,2,9
200701CP00281,03/18/2022,TRAFFIC SIGNAL,RAIN,DARKNESS,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,20,6,3
200701CP00282,06-01-2016 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER LANE USAGE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,19,4,6
200701CP00283,12/21/2021,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,$500 OR LESS,IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,23,3,12
200701CP00284,02/13/2023,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,5,2,2
200701CP00285,02-01-2020 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,5,22,7,2
200701CP00286,10-01-2018 00:00,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,9,2,10
200701CP00287,06-05-2023 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,2,6
200701CP00288,08-04-2020 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TRAFFIC ROUTE,STRAIGHT AND LEVEL,$500 OR LESS,DRIVING ON WRONG SIDE/WRONG WAY,2,Urban,INCAPACITATING INJURY,Slight,1,0,1,0,1,9,3,8
200701CP00289,08-12-2022 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,"FIVE POINT, OR MORE",STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,15,6,8
200701CP00290,07/15/2019,NO CONTROLS,CLEAR,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,2,7
200701CP00291,02/20/2018,NO CONTROLS,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,3,2
200701CP00292,01/26/2023,STOP SIGN/FLASHER,OTHER,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,5,1
200701CP00293,11-08-2021 00:00,UNKNOWN,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,0,12,2,11
200701CP00294,03-08-2017 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,4,3
200701CP00295,10/16/2019,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING STOP SIGN,3,Urban,NONINCAPACITATING INJURY,Slight,2,0,0,2,2,12,4,10
200701CP00296,12-09-2016 00:00,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,2,16,6,12
200701CP00297,02/22/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,CENTER TURN LANE,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,6,2
200701CP00298,02/18/2019,STOP SIGN/FLASHER,SNOW,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,2,2
200701CP00299,03/25/2023,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING OTHER TRAFFIC SIGNS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,0,7,3
200701CP00300,05/20/2020,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,10,4,5
200701CP00301,11/16/2019,TRAFFIC SIGNAL,CLEAR,DARKNESS,FOUR WAY,STRAIGHT AND LEVEL,$500 OR LESS,IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,7,11
200701CP00302,11/20/2019,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",T-INTERSECTION,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,4,11
200701CP00303,01/19/2019,TRAFFIC SIGNAL,SNOW,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,2,7,1
200701CP00304,09-09-2020 00:00,UNKNOWN,CLOUDY/OVERCAST,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,1,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,16,4,9
200701CP00305,10/26/2017,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,9,5,10
200701CP00306,04/20/2021,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,UNKNOWN INTERSECTION TYPE,STRAIGHT ON GRADE,"OVER $1,500",UNABLE TO DETERMINE,3,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,3,14,3,4
200701CP00307,12-03-2020 00:00,TRAFFIC SIGNAL,CLEAR,DUSK,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,18,5,12
200701CP00308,03-10-2023 00:00,TRAFFIC SIGNAL,OTHER,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,3,16,6,3
200701CP00309,10/20/2016,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,13,5,10
200701CP00310,05/20/2023,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,22,7,5
200701CP00311,06/17/2017,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,6,23,7,6
200701CP00313,01-09-2020 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,Urban,INCAPACITATING INJURY,Slight,3,0,2,1,3,13,5,1
200701CP00314,06-02-2020 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,11,3,6
200701CP00315,09/24/2022,UNKNOWN,CLEAR,DAYLIGHT,UNKNOWN,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,7,9
200701CP00316,02-04-2022 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,6,2
200701CP00317,12/22/2019,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISTRACTION - FROM INSIDE VEHICLE,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,17,1,12
200701CP00318,10/26/2022,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Fatal,0,0,0,0,2,12,4,10
200701CP00319,10-10-2017 00:00,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,8,3,10
200701CP00320,05-05-2021 00:00,TRAFFIC SIGNAL,UNKNOWN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,21,4,5
200701CP00321,08-10-2021 00:00,TRAFFIC SIGNAL,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,17,3,8
200701CP00322,11/22/2017,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,17,4,11
200701CP00323,02/22/2022,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,14,3,2
200701CP00324,04-07-2016 00:00,TRAFFIC SIGNAL,UNKNOWN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,5,4
200701CP00325,05-03-2021 00:00,NO CONTROLS,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,7,2,5
200701CP00326,11-04-2018 00:00,TRAFFIC SIGNAL,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,11,1,11
200701CP00327,11-11-2019 00:00,STOP SIGN/FLASHER,SNOW,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"$501 - $1,500",WEATHER,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,2,11
200701CP00328,07/16/2023,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,1,7
200701CP00329,12-06-2020 00:00,TRAFFIC SIGNAL,CLEAR,DARKNESS,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,1,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,4,18,1,12
200701CP00330,10/26/2022,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,INCAPACITATING INJURY,Slight,1,0,1,0,1,11,4,10
200701CP00331,05/25/2018,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,3,0,6,5
200701CP00332,09-04-2019 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,T-INTERSECTION,STRAIGHT ON GRADE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,8,4,9
200701CP00333,04/26/2019,NO CONTROLS,CLEAR,DAYLIGHT,OTHER,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,6,4
200701CP00334,06/27/2017,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,$500 OR LESS,DISTRACTION - FROM INSIDE VEHICLE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,22,3,6
